task id,run #,individual_tpot,ensemble_tpot_2000,ensemble_tpot_100,individual_random,ensemble_random_2000,ensemble_random_100
168350,0,0.9701719325482684,0.9751226320048888,0.9717616066857152,0.966274134143723,0.9710018663187276,0.9695979982492938
168911,14,0.8730387645619627,0.886916118605643,0.8844021458553118,0.8705079571726785,0.8748288478373101,0.8839981145204373
359958,12,0.9637586805555556,0.9552951388888888,0.9634331597222224,0.9354383680555556,0.9567057291666669,0.96484375
359960,1,1.0,1.0,1.0,1.0,1.0,1.0
359956,2,0.9171026156941652,0.9098591549295776,0.9296780684104629,0.9254024144869216,0.911569416498994,0.923943661971831
359956,7,0.9387323943661972,0.9275653923541248,0.926056338028169,0.9076458752515092,0.9297786720321932,0.9298792756539236
359956,16,0.9118712273641852,0.928370221327968,0.9249496981891348,0.90261569416499,0.9251509054325956,0.9306841046277666
168757,3,0.7860714285714286,0.7888095238095237,0.7998809523809522,0.8054761904761905,0.7952380952380952,0.8027380952380953
146818,17,0.9299552906110284,0.9284649776453054,0.929742388758782,0.9265488609750904,0.9105812220566318,0.92548435171386
359965,20,0.9997749598841532,0.9999217251770968,0.9999412938828226,0.9999168330006654,0.9999804312942744,0.9999804312942744
146820,11,0.9976696338595902,0.9966199193819282,0.9973337252267384,0.9953812562982868,0.9937646960026872,0.9965569365132684
359956,15,0.9079476861167004,0.9132796780684104,0.9104627766599598,0.9092555331991952,0.9095573440643864,0.9149899396378268
359962,8,0.8599224305106659,0.8476190476190476,0.862400344753286,0.8637793578970049,0.8590820943762121,0.8590390002154709
359970,12,0.9163693886452896,0.9491163074152424,0.9344214510575182,0.91486439278003,0.942162913041841,0.9266876340372938
359974,2,0.8651899081735477,0.8943463547841759,0.9167054733240256,0.8831706954467516,0.9117523364791013,0.906341582727918
146818,12,0.9276133702363212,0.905471577602725,0.9286778794975517,0.9267617628273368,0.9118586331701086,0.9150521609538004
168757,10,0.7499999999999999,0.7466666666666667,0.7555952380952382,0.7164285714285714,0.7527380952380953,0.7552380952380953
359962,2,0.839474251238957,0.8306830424477483,0.8303813833225597,0.8305968541262659,0.8415427709545358,0.8328377504848093
168350,1,0.9621451104100948,0.9677440665928948,0.9621451104100948,0.9625683353427916,0.9680041950881134,0.9665466497101424
168350,2,0.9667014881001535,0.976241597436702,0.9690405800452542,0.967711034403026,0.9738963119560012,0.9734916676301056
168350,13,0.9557905428840404,0.9439774059821296,0.957483442614828,0.9572687333806796,0.9501626835351048,0.95975027664459
359968,15,0.9323970640444522,0.9211023869087428,0.9309687167166176,0.915694482286016,0.9399433614874626,0.9282193545191092
359969,12,0.8443747225077672,0.8530229966308265,0.8454275340818671,0.8448896339767756,0.8518825463507986,0.8537893590344492
359958,16,0.927517361111111,0.9061414930555556,0.9280598958333331,0.931857638888889,0.9226345486111112,0.9344618055555556
168757,9,0.7820238095238095,0.804047619047619,0.7904761904761904,0.7958333333333334,0.8304761904761905,0.8077380952380951
168350,18,0.962006788115018,0.9681693560374584,0.9636769782152708,0.965739425570218,0.9664145209506664,0.9667778750392256
190411,16,0.9164371732636296,0.9084826985312422,0.916876711476226,0.9191405277570328,0.9024147373661936,0.9188371296987802
359956,20,0.956841046277666,0.93420523138833,0.9567404426559356,0.9545271629778672,0.9438631790744468,0.9520120724346076
146818,6,0.9654034490100064,0.9661486054928676,0.96657440919736,0.9660421545667448,0.9618905684479456,0.9680647221630828
359958,6,0.949978298611111,0.9461805555555556,0.9503038194444444,0.9522569444444444,0.950954861111111,0.9499782986111112
359965,9,0.99932487965246,0.9985910531877422,0.9997260381198388,0.9993835857696372,0.9686900708387148,0.9993444483581856
359974,9,0.8554991702364566,0.8803401828400826,0.8745212705868767,0.8732034772223025,0.880175292232196,0.8846098802454951
146820,6,0.9884741350352704,0.9866896204232448,0.9881172321128652,0.9886420893516964,0.9785648303661404,0.9802653678199528
359965,2,0.9999853234707056,0.9998336660013306,0.9999804312942742,0.9998874799420768,0.9999315095299596,0.9999608625885484
168350,8,0.9591020199184104,0.9676243249046196,0.9660924570994434,0.95975027664459,0.9666044560424134,0.965931425173832
359965,6,0.9999902156471372,0.99969668506125,0.9999315095299596,0.999305310946734,1.0,0.9999902156471372
359962,4,0.8502046972635209,0.8567550096961862,0.8480068950657187,0.8364792070674424,0.8454212454212454,0.8430726136608491
359975,10,0.9900497512437813,0.9690878938640132,0.9882587064676618,0.9899834162520732,0.9864676616915424,0.9892537313432836
359975,11,0.9962189054726368,0.9917744610281924,0.9958872305140962,0.993167495854063,0.997346600331675,0.9981426202321726
359975,0,0.9913101160862354,0.9811608623548922,0.9832172470978442,0.9660364842454394,0.9400995024875622,0.9960199004975124
359956,1,0.9501006036217304,0.9522132796780683,0.9489939637826962,0.949748490945674,0.943158953722334,0.955030181086519
359968,1,0.9104104228073218,0.9298541104203304,0.92096202907884,0.908234876443828,0.9070583475755248,0.9293917552159446
168911,0,0.8766357657516105,0.8807321945635339,0.8805975174519091,0.8736055307400508,0.8833583982402191,0.8823146506251263
146820,17,0.9928199529727914,0.9851150487067516,0.9957171649311388,0.9929879072892174,0.9776830702049042,0.9903006382264024
190392,17,0.9706365628042845,0.9782740993184031,0.9731773369036028,0.9699722086984746,0.970829276209023,0.9714784160986694
190411,7,0.9118395257654968,0.923777072442121,0.9163904966392832,0.9233608725416976,0.916518857356236,0.9223845531491162
359958,4,0.9644097222222222,0.9767795138888888,0.9654947916666666,0.962348090277778,0.9694010416666666,0.9661458333333334
359956,10,0.9212776659959758,0.9349094567404428,0.9248490945674044,0.9128269617706236,0.9378269617706236,0.9300804828973844
190137,1,0.9366447368421053,0.9214473684210528,0.936907894736842,0.9454605263157896,0.91375,0.9363815789473684
359956,9,0.9269114688128772,0.9298792756539236,0.9317907444668008,0.9336016096579476,0.9139839034205232,0.9332997987927566
359960,9,0.9999559940735168,0.9962678733061464,0.9999559940735168,1.0,1.0,1.0
359958,1,0.9423828125,0.928927951388889,0.9396701388888888,0.9548611111111112,0.9514973958333334,0.949978298611111
359958,13,0.9282769097222222,0.9354383680555556,0.9321831597222224,0.932400173611111,0.9365234375,0.9340277777777778
190412,16,0.8484848484848485,0.9595959595959596,0.9494949494949494,0.898989898989899,0.898989898989899,0.9393939393939392
359972,1,0.996259365862573,0.997597618177388,0.996516355994152,0.9927700109649122,0.993771320662768,0.9953894066764132
359955,17,0.7359892787524366,0.7300194931773879,0.7318469785575048,0.7269736842105262,0.7213693957115009,0.7305068226120858
168757,4,0.8152380952380952,0.8263095238095238,0.8530952380952381,0.8414285714285714,0.795595238095238,0.8533333333333334
146820,12,0.99468844474303,0.9854719516291568,0.9965779308028216,0.9952133019818608,0.992085152838428,0.9963259993281828
190411,3,0.9306813231267116,0.9356173761513568,0.9319104742345032,0.931572068707991,0.9326845282549164,0.9326222927557878
359964,10,0.9917746213802818,0.9933395123112532,0.9912323307255454,0.9911394192601084,0.9902234265299996,0.9926342299381948
359958,5,0.9453125,0.9647352430555556,0.9555121527777778,0.9493272569444444,0.9501953125,0.9599609375
359965,14,0.9995890571797582,0.9998238816484678,0.9996673320026612,0.9997162537669758,0.996712457438065,0.999412938828226
359955,14,0.7948343079922028,0.7970272904483431,0.7877680311890839,0.7844785575048732,0.7567007797270955,0.7877680311890838
359975,19,0.981094527363184,0.9840132669983416,0.9893864013266996,0.9891210613598672,0.9785074626865672,0.9944278606965176
359956,8,0.9382293762575452,0.9190140845070424,0.9398390342052312,0.925251509054326,0.9329979879275654,0.9372233400402414
190411,5,0.9186815409509584,0.92298356982823,0.9231235997012696,0.916868932038835,0.9217933159073936,0.9209297983569829
146818,8,0.9086651053864168,0.9093038109431552,0.918458590589738,0.9418777943368108,0.8969555035128806,0.9280391739408134
168757,15,0.7955952380952381,0.7819047619047619,0.800952380952381,0.8065476190476191,0.7717857142857143,0.8096428571428572
359962,3,0.8647489765136824,0.8394527041585865,0.8646843352725706,0.852574876104288,0.781447963800905,0.8573583279465633
359968,10,0.8844111989035576,0.9071987054054278,0.889100801690899,0.8803408218363757,0.9124910212270576,0.8998588165358037
190411,18,0.9258464027881504,0.930934154841922,0.928125777943739,0.923026356733881,0.9223223176499876,0.930156211102813
168350,19,0.9669595520835056,0.9733595388706294,0.9687494838720332,0.9662039407402514,0.9720465093233356,0.970997737294994
168911,10,0.8789252766492334,0.8828196897937196,0.8828645821642612,0.8821911966061369,0.8691499629637943,0.8917644946241386
190392,12,0.9706568484258358,0.9734765498214866,0.9708850616682896,0.9644139483933788,0.9724521259331386,0.9724216975008112
190137,5,0.9063815789473684,0.9143421052631578,0.9063815789473684,0.9208552631578948,0.8921710526315789,0.9039473684210526
359958,19,0.93994140625,0.9546440972222222,0.9485677083333331,0.9354926215277776,0.9350043402777778,0.9495442708333331
359969,6,0.8503562648121351,0.8508019874084877,0.8516985289525779,0.8462050571402292,0.8484084775950667,0.8509450264364249
359974,5,0.7591123240870568,0.7981080953474411,0.759117043896632,0.7720150212862079,0.7969565532236972,0.8270035481424453
359975,9,0.996749585406302,0.9780431177446104,0.9970812603648423,0.9859701492537312,0.9372470978441128,0.9950248756218906
359958,14,0.9532335069444444,0.9580078125,0.9608289930555556,0.952907986111111,0.9037543402777778,0.9673394097222222
146818,19,0.9211198637428146,0.9418777943368106,0.9250585480093676,0.9589099425165,0.944219714711518,0.9465616350862252
359968,12,0.9083958751310692,0.928789042181656,0.9193933239211024,0.9002303519678994,0.9120782040802848,0.9162311445768212
359968,13,0.9340648453174152,0.9361124183654091,0.9273854638826278,0.935522089845524,0.9345024314929944,0.9335034139978036
359972,20,0.9965468140838206,0.9976433053118908,0.997361567982456,0.995949074074074,0.9967638279727096,0.997281615497076
359965,7,0.999285742241008,0.9974364995499198,0.9997260381198388,0.9994227231810888,0.9976321866071778,0.999500998003992
168350,12,0.960673113449056,0.9636274299304672,0.9609022742662724,0.9531933869555884,0.959473632054437,0.9573595719028194
168911,15,0.8668267827882652,0.8925276649233462,0.8857152476936545,0.8882460550829387,0.8831451594801463,0.8974658256829252
190137,4,0.925065789473684,0.9265789473684212,0.9250657894736842,0.9233552631578948,0.930657894736842,0.9251973684210526
146820,16,0.994184581793752,0.9978165938864628,0.996346993617736,0.9982364796775276,0.998005542492442,0.9974177023849512
359968,16,0.9293669861871382,0.9324631147879358,0.9405790998934932,0.9271625426233704,0.927550590741337,0.93469232738051
359965,16,0.9998825877656452,0.9999804312942742,0.999911940824234,0.9999119408242338,0.9996379789440728,0.999305310946734
359962,18,0.8428355957767721,0.8187459599224305,0.8414565826330532,0.8483085541909072,0.8209437621202328,0.8438267614738203
359955,10,0.7800925925925926,0.7439083820662767,0.7740009746588694,0.7781432748538012,0.745004873294347,0.7722953216374269
359965,15,0.9998140972956048,0.9997847442370162,0.999794528589879,0.9998923721185082,0.9999804312942742,0.9999706469414114
359972,12,0.9933829800194932,0.9956140350877192,0.9946317616959064,0.9899031432748536,0.9931202789961012,0.9934438961988304
168911,13,0.8982346075284505,0.9052209826939912,0.8959002042602858,0.89877331597495,0.8939866669659492,0.8953334380821979
146820,0,0.994961370507222,0.9944785018474974,0.9951083305340948,0.9955282163251596,0.9949823647967752,0.995129324823648
190411,12,0.922446788648245,0.9228279810804084,0.924134926562111,0.9195956248444112,0.9263598456559622,0.9252551655464276
359972,5,0.9934629325048732,0.9953322977582846,0.994833546539961,0.9855819018031188,0.99130421539961,0.9930289047270956
359962,1,0.8577246283128637,0.8552898082309848,0.8641025641025641,0.8429648782589959,0.841909071320836,0.8514759750053869
168757,2,0.719047619047619,0.7554761904761905,0.7253571428571429,0.7122619047619048,0.7094047619047619,0.7403571428571428
359974,4,0.8754841611053678,0.8959039826412342,0.8783548271239523,0.7734856358374823,0.8789027197189715,0.8907487667598628
359975,3,0.998341625207297,0.9985406301824212,0.9987396351575456,0.998872305140962,0.99893864013267,0.9986069651741294
359965,5,0.9999657547649798,0.9998532347070564,0.9999657547649798,0.9999266173535282,0.9989824273022582,0.9997651755312904
359955,18,0.75,0.7612085769980506,0.7821637426900585,0.7816764132553606,0.7507309941520468,0.7673001949317738
146818,16,0.9340004258037043,0.9340004258037043,0.9286778794975517,0.9419842452629338,0.9233553331913988,0.9335746220992124
190411,9,0.8951254045307444,0.871903783918347,0.9012633806323128,0.8949309185959672,0.899964214588001,0.9067245456808564
359955,5,0.7523148148148149,0.7532894736842105,0.7411062378167641,0.7547514619883041,0.7447612085769981,0.7513401559454191
359962,6,0.8462400344753287,0.8273863391510451,0.8552251669898729,0.8327731092436975,0.828442146089205,0.8429864253393666
146818,1,0.9352778369171812,0.9384713647008728,0.9354907387694272,0.9382584628486268,0.9039812646370023,0.9472003406429635
168911,3,0.8849745235797176,0.8946600525240735,0.8912482323629098,0.8797333393189827,0.8867702184013826,0.8938295436690534
190411,6,0.9270522155837688,0.9258075056011948,0.9259630943490168,0.9262898307194424,0.9244305451829724,0.9304362708488922
146818,3,0.9279327230146904,0.9214392165211838,0.925910155418352,0.9408132850755802,0.9320843091334896,0.9376197572918884
190392,5,0.9705148490749756,0.9754341123012008,0.9715494157740991,0.9622788867250892,0.8921007789678675,0.9684761441090556
359960,18,0.999818773778248,0.9990908308065708,0.999987930285328,1.0,0.9976136359416184,1.0
359955,6,0.8092105263157896,0.8184697855750487,0.8092105263157895,0.800438596491228,0.7977582846003899,0.8223684210526315
168911,9,0.8854907858409463,0.8828982514421674,0.8857825862494668,0.882454939283069,0.868644923795201,0.8811698951763147
359964,16,0.9930622248949572,0.9941264502079812,0.99288233230615,0.9930777196535407,0.9927549702638404,0.993534027455798
190412,17,0.8888888888888888,0.8686868686868687,0.898989898989899,0.9595959595959596,0.9393939393939392,0.9494949494949494
359964,6,0.9973306440900904,0.9983454384656046,0.997779993370364,0.997415123615008,0.9965464995884034,0.9984747570663108
359962,14,0.8527257056668822,0.8435251023486319,0.858478776125835,0.8449903038138333,0.8291316526610645,0.8468433527257057
359958,2,0.9319661458333334,0.8930121527777777,0.9350043402777778,0.9293619791666669,0.939453125,0.9409722222222224
359956,14,0.9221830985915492,0.9280684104627768,0.9328973843058352,0.9143863179074448,0.9097585513078472,0.9347082494969818
146820,7,0.9979635539133356,0.9977746053073564,0.997837588176016,0.9978165938864628,0.9929879072892172,0.9972917366476318
168757,18,0.7815476190476189,0.7669047619047619,0.7835714285714285,0.7670238095238096,0.7546428571428571,0.7948809523809524
359972,13,0.9888371101364524,0.9906950536062378,0.990603679337232,0.9901772660818714,0.9910148635477584,0.9929717958089668
168350,3,0.9604811138454424,0.9228079012998168,0.9604811138454424,0.9623474325730424,0.9661915536690504,0.9657125869159496
